-0.19035273095424066	-0.07905769733520288	0.10273054082200536	0.09887135188222979	-0.018872698328776024	-0.07606758230554987	0.05881880445625254	-0.1075049847948276	-0.007944088320591212	0.006939531489966901
-0.12627008680553692	-0.10448456277583154	0.10173975846862778	0.06629846270145633	-0.02353931050030986	-0.04250036646962003	0.09793373348131547	-0.13633554300274017	-0.016405956890238084	0.016022196372211524
-0.1830889883628095	-0.08145203900686192	0.13360017578140773	0.09961645703853438	-0.08900447513555812	-0.08790828038767846	0.20851573739227552	-0.11412977160849051	-0.05692529416555023	0.01150778179684605
-0.166229455473459	-0.04874964754801895	0.12816274219580845	0.05230873078451334	-0.04669445138910901	-0.07194960155034315	0.0733254679828281	-0.1439297218097859	-0.05085358868843003	0.0083092030065068
-0.11135792824411254	-0.12793010223742476	0.09585998147184827	0.0674670513348517	-0.10388279813875918	-0.09552294716238034	0.102105167686605	-0.1309019895062626	-0.1572073019216161	0.00918063640096325
-0.19441244578036343	-0.024817383946516055	0.12955364884483594	0.08674356368759106	-0.11622874146240933	-0.08640433011357639	0.12014920267977094	-0.13269103743345756	-0.0057224403942171135	0.008683960122678316
-0.08686796781336698	-0.034030639374079935	0.08614905068295772	0.09445399972210379	-0.04978442451980511	-0.06362226688437254	0.18904072344510758	-0.1486488130716626	-0.023472895676249238	0.01397926266379414
-0.15415403285857568	-0.06849502159553404	0.13834324961292135	0.11841756187895876	-0.048613269945428104	-0.09816236365845642	0.10267737545022387	-0.0775068782931433	-0.09887546977539802	0.009693750925672122
-0.13317088101476773	-0.09466661190004387	0.09137429387011703	0.10123483640260815	-0.04870689281426705	-0.06957546897373616	0.12270536488427522	-0.15362096507596945	-0.11298542425637893	0.013171804021864965
-0.1547581063558728	-0.14818206234811526	-0.024117045350910884	0.0888546576650291	-0.0788585217157625	-0.07412319542706289	0.03819833039933183	-0.12580763403465559	-0.11966157244778804	0.010429019729272557
-0.1968057283424412	-0.06886864359593207	0.18127435602392292	0.13174716765633732	-0.03895401803083044	-0.0658234862821656	0.17435305564485265	-0.17529437023315264	-0.11221591509789612	0.007170876903199821
-0.11403098475098199	-0.12024856577441442	0.11176761947270991	0.08667249519014365	-0.103829869625232	-0.10677104010515903	0.147636794152903	-0.06211363504725158	-0.10609787584479838	0.013534380313182376
-0.11052557958812734	-0.10105022005966303	0.1196404934150867	0.005168999586544773	-0.10992653985078664	-0.1318060605511784	0.04375958668489326	-0.10887410474351591	-0.05325282889496055	0.009791819118511241
